FACILTOTSCP,UPTAENM,X,Y,target,label
182.6,한식,189522.3367,441654.0104,1,0
182.68,횟집,189807.876,446815.8659,1,0
182.7,일식,206784.5267,458396.4615,1,0
182.74,한식,198686.1909,451852.0529,1,0
182.82,한식,207006.5917,445317.8394,1,0
183,경양식,203351.8658,461358.4054,1,0
183,경양식,201200.5061,451798.6819,1,0
183,한식,210763.3662,442841.4353,1,0
183,호프/통닭,189011.4884,449390.9433,1,0
183,호프/통닭,190893.804,443622.9479,1,0
183,커피숍,203554.5794,446755.3137,1,1
183.04,한식,197837.8433,451838.4362,0,0
183.13,기타,188884.0756,447186.8886,1,0
183.2,기타,202550.9219,443816.8734,1,0
183.23,중국식,204624.9355,454456.7406,1,0
183.27,통닭(치킨),197285.2741,447574.603,1,0
183.3,기타,200219.1812,453256.5712,1,0
183.33,기타,191843.8295,451282.5582,1,0
183.34,경양식,191854.1671,446138.7541,1,0
183.34,한식,193218.364,443239.5811,1,0
183.35,기타,200844.5641,443323.7865,1,0
183.36,한식,202913.1697,446015.2528,1,0
183.49,기타,195018.7503,451351.8201,1,0
183.52,커피숍,197158.9236,447399.9644,1,1
183.6,한식,189416.0414,444576.5378,1,0
183.8,한식,202123.7701,444282.7486,1,0
183.8,한식,203229.0504,446602.487,1,0
183.8,한식,210929.9197,448537.4067,1,0
184,횟집,211714.3352,446825.4198,1,0
184,한식,193565.857,446399.5494,1,0
184,한식,198498.9186,452473.4038,1,0
184,한식,203470.348,450914.8702,0,0
184.06,커피숍,206276.7696,449466.3607,0,1
184.1,기타,197998.7505,450521.5219,1,0
184.1,일식,193109.7142,444814.829,1,0
184.15,경양식,203408.39,444601.5375,1,0
184.18,경양식,200571.7259,447793.9241,1,0
184.22,경양식,205057.5081,444812.2913,1,0
184.22,커피숍,201579.4489,453757.5386,1,1
184.24,기타,204430.0893,449042.522,1,0
184.4,경양식,203365.2806,446970.8073,1,0
184.42,커피숍,200242.3598,453256.489,1,1
184.47,경양식,202333.8016,444433.2472,1,0
184.5,일식,202090.4986,445086.4752,1,0
184.57,한식,194173.2774,450712.8053,1,0
184.57,기타,203682.9519,449476.2293,1,0
184.62,커피숍,186786.6225,450297.7027,1,1
184.67,기타,203529.677,446985.2391,1,0
184.69,커피숍,191372.3168,442663.7484,1,1
184.71,한식,198498.9186,452473.4038,0,0
184.8,기타,203153.1716,444090.562,0,0
184.8,한식,193220.8522,446743.1344,1,0
184.8,기타,194938.0795,448587.3083,1,0
184.8,식육(숯불구이),202056.0549,458898.7984,1,0
184.8,패스트푸드,182974.8501,450419.6846,1,1
184.83,한식,193389.7088,446872.654,1,0
184.83,한식,202673.0997,443495.6743,1,0
184.91,한식,198661.2057,451931.7612,1,0
184.96,한식,188953.0668,447333.5692,1,0
184.96,식육(숯불구이),201912.8997,440406.9021,1,0
184.98,한식,188953.0668,447333.5692,1,0
184.98,패스트푸드,202372.912,451536.6809,1,1
185,호프/통닭,191262.6079,439058.6624,1,0
185,기타,,,1,0
185,한식,201806.7172,446109.9214,1,0
185,커피숍,199297.9373,450912.575,1,1
185.03,커피숍,187866.5503,445958.9823,1,1
185.06,커피숍,205828.7838,447937.4016,1,1
185.12,일식,203091.8243,444336.7359,1,0
185.21,기타,192943.6143,450155.2512,1,0
185.22,감성주점,202715.544,443635.5964,1,0
185.27,기타,200932.6902,459128.5675,1,0
185.29,일식,202057.4912,446363.592,1,0
185.34,기타,201507.9622,443714.4874,1,0
185.39,기타,187342.7177,443748.0907,1,0
185.49,한식,194430.2354,445836.9936,1,0
185.6,일식,203043.5542,444782.0408,1,0
185.6,호프/통닭,193851.2982,451768.302,1,0
185.62,한식,202054.9444,444385.528,1,0
185.7,한식,204796.0444,444817.9769,1,0
185.75,한식,203757.9645,444700.323,1,0
185.79,"외국음식전문점(인도,태국등)",194336.4504,450734.4293,1,0
185.84,한식,200613.5103,451817.5154,1,0
186,한식,204788.9718,446644.5391,1,0
186,한식,198164.8109,450959.3273,1,0
186,한식,196762.0774,447480.0396,1,0
186,기타,202624.7304,442970.1986,1,0
186,기타,206999.2986,445404.1734,1,0
186,한식,203195.5044,444061.0027,0,0
186.06,한식,205433.0886,442288.8465,1,0
186.07,패스트푸드,210868.3975,442053.2279,1,1
186.07,커피숍,203000.923,440151.7988,0,1
186.12,일식,192880.9461,446664.7874,1,0
186.12,한식,212705.7694,443545.1329,1,0
186.15,기타,205496.2049,444183.1618,1,0
186.2,한식,210710.6146,447438.4911,1,0
186.24,기타,203031.1533,444370.61,1,0
186.28,커피숍,202482.2166,447020.4209,1,1
186.45,한식,198974.9942,451578.8393,1,0
186.45,기타,192128.1791,450355.1738,1,0
186.48,패스트푸드,189943.5462,441990.8174,1,1
186.61,출장조리,206936.5702,455280.6005,1,0
186.63,호프/통닭,190674.2311,452916.9532,1,0
186.68,커피숍,185290.5755,450703.3536,0,1
186.8,패스트푸드,193738.6678,444191.1077,1,1
186.99,한식,202426.2623,457769.3554,1,0
187,일식,194430.2354,445836.9936,1,0
187,커피숍,203528.8893,446748.0796,1,1
187.04,호프/통닭,197652.1005,451118.9955,1,0
187.05,기타,201567.8994,454219.1705,1,0
187.08,한식,196610.6638,447742.3486,0,0
187.11,기타,191244.3488,440769.9781,1,0
187.2,한식,212539.9588,442180.7702,1,0
187.21,한식,208302.0973,453851.4046,1,0
187.23,정종/대포집/소주방,202691.7357,443646.8431,1,0
187.24,호프/통닭,198364.6318,450975.9504,1,0
187.24,기타,198364.6318,450975.9504,1,0
187.36,기타,206661.9602,460616.8885,1,0
187.38,뷔페식,200280.2189,452611.5759,1,0
187.45,한식,203319.5511,455870.9409,1,0
187.55,횟집,194453.8703,440835.1061,1,0
187.62,한식,189472.0919,441483.675,1,0
187.7,커피숍,203474.4569,441809.9883,1,1
187.71,일식,210868.3975,442053.2279,1,0
187.74,일반조리판매,191702.1595,455932.1401,0,1
187.75,한식,206722.571,460773.2242,1,0
187.79,중국식,193326.931,446973.9146,1,0
187.9,경양식,202547.9399,453465.5158,1,0
187.92,한식,214841.8766,452758.5581,1,0
187.93,기타,203469.2903,443450.9528,0,0
188,기타,202847.1231,445791.6506,1,0
188,한식,,,1,0
188,한식,191366.4212,439191.7789,1,0
188,한식,202760.5627,443933.7156,1,0
188,한식,186189.4548,450747.5555,1,0
188,기타,211979.959,448528.8464,1,0
188.01,기타,190476.5265,448495.7948,1,0
188.09,커피숍,211103.4778,442704.1307,1,1
188.1,기타,200727.9296,448092.8019,1,0
188.18,한식,206131.3155,448712.3914,1,0
188.18,호프/통닭,204474.0412,454512.2891,1,0
188.22,기타,199783.9583,443753.2066,1,0
188.28,한식,192134.6063,450117.5094,1,0
188.3,기타,193048.4631,450243.5707,0,0
188.37,기타,198148.8603,441504.6734,0,0
188.4,중국식,198259.6536,451392.1982,1,0
188.4,경양식,201964.2857,446187.9345,1,0
188.4,한식,198259.6536,451392.1982,0,0
188.43,기타,209586.7171,445879.6742,1,0
188.43,"외국음식전문점(인도,태국등)",200879.8243,443362.5855,0,0
188.46,경양식,200243.3273,453354.5574,1,0
188.49,기타,199452.3015,447848.6217,1,0
188.5,경양식,184008.2847,448994.1143,1,0
188.5,일식,205718.6998,445123.514,1,0
188.61,기타,201716.6856,446198.2698,1,0
188.64,한식,202193.9209,443717.6903,1,0
188.65,커피숍,189661.4898,444788.587,1,1
188.66,한식,192817.3228,457796.7372,1,0
188.69,경양식,202118.1915,446321.7982,1,0
188.91,한식,212442.4893,448790.6214,1,0
189,일식,197278.3403,447425.3693,1,0
189,기타,203305.6468,447124.3403,1,0
189.06,기타 휴게음식점,208688.1551,445954.1766,1,1
189.09,경양식,210929.9197,448537.4067,1,0
189.14,감성주점,203127.7121,446985.9241,0,0
189.14,감성주점,203127.7121,446985.9241,1,0
189.29,패스트푸드,206293.4949,458263.6751,1,1
189.4,한식,200613.5103,451817.5154,1,0
189.45,뷔페식,205316.2963,458732.9588,1,0
189.5,기타,205314.4792,454133.1918,1,0
189.52,기타,188895.8441,447480.9796,1,0
189.55,기타,193716.3494,446417.7503,1,0
189.55,기타,192503.2052,450895.7113,0,0
189.6,기타,203530.9218,447093.0657,0,0
189.73,일반조리판매,192525.5875,459028.5089,1,1
189.75,경양식,202923.4442,443167.6122,1,0
189.75,횟집,192526.779,453878.3043,1,0
189.88,한식,191385.6719,451494.9934,1,0
189.93,식육(숯불구이),190680.5369,442392.6453,1,0
189.95,경양식,205027.5234,445174.6767,1,0
189.95,기타,207105.8403,445299.2051,1,0
189.96,경양식,198630.7963,452035.4126,1,0
190,한식,200696.4051,442749.4158,1,0
190,기타,205096.785,444894.645,1,0
190,중국식,201894.9684,446346.0047,1,0
190,기타 휴게음식점,208589.3633,445455.9041,1,1
190.01,기타,201080.7949,443508.5216,1,0
190.08,한식,194098.7335,450676.221,1,0
190.08,한식,195430.0317,449126.4291,1,0
190.12,한식,202758.7115,442815.3474,1,0
190.15,기타,198775.2808,451382.7188,1,0
190.23,기타,197158.9236,447399.9644,1,0
190.39,커피숍,,,1,1
190.44,커피숍,202420.3226,457971.2463,1,1
190.45,한식,197669.2517,446484.2133,1,0
190.5,한식,202332.7913,444404.7438,1,0
190.65,커피숍,198202.4725,442471.241,1,1
190.66,기타,212627.8514,443295.1282,1,0
190.83,한식,195782.1679,449467.1254,1,0
190.91,경양식,203596.6361,440662.5749,1,0
190.92,기타,193047.3744,450066.6728,1,0
191,호프/통닭,198994.6346,451642.7766,1,0
191,일식,209131.8865,445858.809,1,0
191,기타,200160.8431,453254.9528,1,0
191,커피숍,205130.5917,445590.0968,0,1
191,커피숍,205130.5917,445590.0968,0,1
191,커피숍,205130.5917,445590.0968,0,1
191.05,한식,201205.6302,443398.1376,1,0
191.16,라이브카페,192611.2084,445307.0436,1,0
191.16,기타,200163.9107,453355.1062,1,0
191.16,커피숍,190567.4183,439569.4015,1,1
191.17,감성주점,204627.4235,444635.7852,1,0
191.18,경양식,203684.2812,449280.9752,1,0
191.25,경양식,201695.8611,446369.9899,1,0
191.26,정종/대포집/소주방,195689.2309,441887.4661,1,0
191.34,기타,204773.9657,438573.0919,1,0
191.37,기타,202082.6164,459547.0772,1,0
191.4,한식,208589.3633,445455.9041,0,0
191.4,커피숍,205007.7218,444477.6521,1,1
191.41,한식,193697.6964,451571.2192,1,0
191.46,정종/대포집/소주방,202003.8094,459621.1046,1,0
191.5,기타,193598.5667,450524.8417,1,0
191.54,한식,184655.2643,451864.2982,1,0
191.57,한식,203170.8003,447107.7636,1,0
191.58,기타 휴게음식점,210698.85,441971.2713,1,1
191.63,라이브카페,204882.9976,463760.905,1,0
191.73,기타,196821.8881,446924.0435,1,0
191.8,커피숍,197837.8433,451838.4362,1,1
191.88,커피숍,194866.3024,445554.4204,1,1
191.98,한식,184623.199,450094.6599,1,0
191.99,경양식,203766.6034,446722.9687,1,0
192,한식,204753.1832,448974.6931,1,0
192,감성주점,203572.6317,446650.8813,1,0
192,한식,204420.2788,449579.2193,1,0
192,일식,204862.5578,449111.3712,1,0
192,중국식,203059.6467,439960.5331,1,0
192,일식,190729.5065,446227.075,0,0
192.08,기타,200841.8694,450423.8263,1,0
192.09,경양식,204211.5761,445406.9211,1,0
192.14,일반조리판매,192413.1256,455157.2257,1,1
192.2,한식,199244.4497,442814.6562,1,0
192.2,한식,211512.3917,443677.9642,1,0
192.21,한식,190279.3628,446499.0538,1,0
192.24,한식,185710.5757,448940.7671,1,0
192.33,기타,198418.2502,444839.5847,1,0
192.39,커피숍,189788.8495,441731.6105,1,1
192.42,기타,209531.7219,445415.0187,1,0
192.48,기타,192366.476,450527.9985,1,0
192.54,커피숍,196264.05,441907.3046,1,1
192.7,한식,200219.3753,451288.3867,1,0
192.71,한식,203020.0961,447233.5684,1,0
192.8,기타,196012.7828,450321.728,1,0
192.81,한식,200243.3273,453354.5574,1,0
192.83,기타,197049.1817,450362.8062,1,0
192.83,커피숍,201790.1905,462243.8973,0,1
192.84,한식,202316.3132,444501.0258,1,0
192.85,한식,194420.4044,460954.1041,1,0
192.89,한식,198275.0016,451692.3252,1,0
192.91,일식,206143.1837,459646.3925,1,0
192.91,한식,206143.1837,459646.3925,1,0
192.94,한식,202881.1518,443151.4514,1,0
192.96,한식,207331.0267,450405.9476,1,0
193,경양식,203157.4666,446893.767,0,0
193,커피숍,200120.5463,453378.3476,1,1
193.01,한식,203315.8837,447173.0444,1,0
193.1,한식,205210.3588,445154.4223,1,0
193.13,한식,189686.475,440870.0926,1,0
193.16,패밀리레스트랑,194002.3507,451942.3427,1,0
193.19,기타,193373.5664,450507.0431,1,0
193.26,한식,197016.0458,450958.8224,1,0
193.4,"외국음식전문점(인도,태국등)",198645.6978,452775.3507,1,0
193.44,경양식,203919.4959,446817.1416,1,0
193.46,한식,192971.0896,455290.105,1,0
193.5,기타,185098.3538,448628.0632,1,0
193.58,한식,193818.7911,446395.8867,1,0
193.6,한식,211078.238,445513.4327,1,0
193.6,패밀리레스트랑,211078.238,445513.4327,1,0
193.62,한식,194849.1385,450512.1555,1,0
193.67,패스트푸드,192209.3236,452067.0394,1,1
193.79,호프/통닭,201845.4371,453134.9844,1,0
193.82,기타,201982.3847,445244.5344,1,0
193.89,기타,204931.2606,445317.144,1,0
193.91,기타,198248.9424,441541.5998,0,0
193.94,한식,201826.1546,445628.759,1,0
194,한식,188979.0269,447924.8838,1,0
194,경양식,210868.3975,442053.2279,1,0
194.07,일식,201426.359,451364.5139,1,0
194.31,기타,202358.5057,447232.9557,0,0
194.32,경양식,203540.9208,446945.2595,1,0
194.33,한식,194417.4491,460926.2842,1,0
194.36,한식,194419.5517,460939.48,1,0
194.36,식육(숯불구이),191425.5972,437733.8737,1,0
194.4,한식,212255.2128,448125.6577,1,0
194.4,경양식,205276.7841,448764.4723,1,0
194.44,한식,199845.1182,453344.0688,0,0
194.46,커피숍,203758.7476,462662.5809,1,1
194.46,커피숍,202478.8019,446732.0805,0,1
194.52,경양식,197959.8106,451024.3296,1,0
194.56,한식,204607.5489,449380.3248,1,0
194.58,커피숍,192878.7278,449832.7663,1,1
194.61,한식,205361.1608,460784.1276,1,0
194.64,일식,205239.1556,444887.0516,1,0
194.68,기타,194465.736,445630.0238,1,0
194.7,기타,195026.153,445623.4337,1,0
194.7,커피숍,205382.6283,460994.0518,1,1
194.7,커피숍,191368.5221,438529.3631,1,1
194.73,"외국음식전문점(인도,태국등)",193585.6552,450300.6219,1,0
194.73,탕류(보신용),192656.5771,447120.5961,1,0
194.76,뷔페식,189807.6718,442598.6245,1,0
194.8,경양식,191385.0574,446098.5559,1,0
194.88,일식,205297.0889,445851.2255,1,0
194.92,경양식,198520.7193,449459.3107,1,0
195,일식,194063.4487,440932.6375,1,0
195,일식,201616.6666,442458.3464,1,0
195,한식,205631.8705,461719.4747,0,0
195,커피숍,188977.1711,447466.355,1,1
195,패스트푸드,202010.5504,452650.1627,1,1
195,아이스크림,202622.0594,442645.5271,1,1
195.03,한식,203215.6571,445075.7666,1,0
195.04,한식,198511.6655,441661.1574,0,0
195.19,"외국음식전문점(인도,태국등)",199081.0428,451484.2944,0,0
195.2,기타,204744.8472,442893.0918,1,0
195.22,중국식,202751.6603,443834.771,1,0
195.26,기타,198284.3922,451901.406,1,0
195.26,한식,211025.925,448495.1892,1,0
195.31,중국식,202960.4151,446696.6293,1,0
195.38,식육(숯불구이),204753.235,444746.86,0,0
195.39,한식,198714.1438,443426.4877,1,0
195.4,기타,202288.1194,458240.0459,1,0
195.5,일반조리판매,200219.3753,451288.3867,1,1
195.56,한식,207900.4353,448492.6253,1,0
195.57,한식,203921.4905,441549.9616,1,0
195.6,커피숍,190282.7592,453213.1985,1,1
195.62,기타,202099.2528,443921.619,1,0
195.69,커피숍,209055.4805,442735.7041,1,1
195.7,기타,198493.3587,452139.0248,1,0
195.73,경양식,203267.1195,447224.4717,0,0
195.74,한식,192826.6103,447344.6968,1,0
195.87,한식,203067.3007,447014.371,1,0
195.9,한식,194225.4902,450179.1097,1,0
195.99,일식,199464.9455,443536.3798,1,0
196,한식,193411.6667,455463.8162,1,0
196,기타,191149.4846,442429.2285,1,0
196,기타,191149.4846,442429.2285,1,0
196.03,한식,198737.9637,451864.0412,1,0
196.03,기타,188884.0756,447186.8886,0,0
196.08,한식,204619.9174,446908.1117,1,0
196.14,일식,209810.4008,445576.5013,1,0
196.16,기타,209389.6962,445393.7116,1,0
196.19,일식,203533.2936,446867.055,1,0
196.23,커피숍,197480.4446,450772.4126,0,1
196.28,한식,192696.2653,447151.9617,1,0
196.37,식육(숯불구이),203198.5565,444024.179,1,0
196.38,호프/통닭,203046.1655,442456.8273,1,0
196.43,경양식,194972.0716,450747.8166,1,0
196.51,한식,202942.5806,444880.3279,1,0
196.56,중국식,187264.9207,443884.7099,1,0
196.56,호프/통닭,204593.8802,444687.2442,1,0
196.66,한식,195018.7503,451351.8201,1,0
196.66,커피숍,190613.7058,448341.565,1,1
196.67,경양식,203455.1865,447122.3802,0,0
196.69,경양식,193373.0848,444204.33,1,0
196.7,경양식,208589.3633,445455.9041,1,0
196.7,기타,,,1,0
196.71,커피숍,184848.2178,447944.6809,1,1
196.73,한식,204924.4998,445246.5148,1,0
196.73,한식,214889.0279,450694.3023,1,0
196.9,한식,190629.3279,452763.733,1,0
196.98,한식,200250.4478,444683.2205,1,0
197,출장조리,210259.9809,445027.2228,1,0
197,출장조리,210868.3975,442053.2279,1,0
197,기타,199650.4477,451788.971,1,0
197,한식,205004.0867,446564.6597,1,0
197.03,출장조리,209344.5168,456445.1199,1,0
197.04,기타,199791.5581,452086.0104,1,0
197.04,중국식,185509.1655,449450.0697,1,0
197.13,일식,197495.8187,448806.677,1,0
197.17,경양식,203400.4725,447244.6586,1,0
197.19,기타,207415.6653,460440.0115,1,0
197.28,중국식,190520.2448,443218.0727,1,0
197.39,기타,199926.3866,448189.1787,1,0
197.39,기타 휴게음식점,204986.5773,448995.4283,0,1
197.49,한식,200624.7713,443478.4204,1,0
197.5,호프/통닭,202086.1337,444484.6044,1,0
197.55,한식,197583.3947,452513.612,1,0
197.55,일식,203451.3763,446745.1178,1,0
197.78,한식,192826.6103,447344.6968,1,0
197.8,커피숍,211676.1702,445242.3717,1,1
197.82,커피숍,197733.3458,456789.3766,1,1
197.88,한식,185517.646,450898.3544,1,0
197.94,기타,211027.4165,445351.1902,1,0
197.95,커피숍,206803.8398,458060.7172,1,1
197.98,한식,202164.5078,444290.7944,1,0
198,경양식,198283.1251,453924.0145,1,0
198,기타,197479.8224,452013.404,1,0
198,한식,192404.5898,454089.8172,0,0
198,중국식,193455.423,451184.2559,1,0
198,한식,184898.5745,448565.3162,1,0
198,일식,190777.4306,446138.2699,1,0
198,호프/통닭,201166.5875,443558.8013,1,0
198,기타,209522.9946,444350.0557,1,0
198,호프/통닭,213680.9932,450050.8988,1,0
198,한식,193923.5347,456512.5176,1,0
198,감성주점,193151.4158,449777.8753,1,0
198,호프/통닭,205408.7477,444950.6061,1,0
198,경양식,204020.612,442441.5832,1,0
198,기타,209789.6883,445291.9208,1,0
198,한식,212080.5765,450311.9654,1,0
198,한식,198640.0797,452660.293,1,0
198,기타,197493.3667,452050.8407,1,0
198,호프/통닭,206217.4347,448506.2187,1,0
198,식육(숯불구이),185752.295,451018.205,1,0
198,한식,203604.0491,440963.0514,1,0
198,커피숍,192585.6934,447295.1942,1,1
198,기타 휴게음식점,199677.2376,442162.4017,1,1
198,커피숍,205130.5917,445590.0968,0,1
198,커피숍,201554.6305,462282.9446,1,1
198,커피숍,201650.4901,445846.62,1,1
198,커피숍,208258.7226,442227.5705,1,1
198,커피숍,205130.5917,445590.0968,0,1
198.01,한식,200993.5756,443381.2041,0,0
198.1,한식,204941.8255,445191.1928,1,0
198.16,호프/통닭,204091.4566,444827.642,1,0
198.3,경양식,200250.4478,444683.2205,1,0
198.3,기타,207300.0286,445429.4599,1,0
198.3,기타,198876.9253,451628.1532,1,0
198.3,패스트푸드,202859.0624,455408.3488,1,1
198.3,커피숍,191385.0574,446098.5559,1,1
198.34,한식,200072.3781,452291.6895,1,0
198.35,기타,192171.2354,449751.487,1,0
198.5,정종/대포집/소주방,198134.5306,441507.1285,1,0
198.6,한식,198783.2207,451423.4658,1,0
198.68,경양식,204669.5434,443873.6212,1,0
198.68,기타,202482.2166,447020.4209,1,0
198.7,호프/통닭,204082.1118,452472.9905,0,0
198.72,경양식,199128.5533,451340.5955,1,0
198.72,일식,204470.5819,446209.0617,1,0
198.72,한식,193051.7223,444810.6324,1,0
198.75,기타,205144.282,444942.4416,1,0
198.79,한식,201912.8997,440406.9021,1,0
198.79,기타 휴게음식점,204912.4124,453791.3033,1,1
198.84,한식,200157.6478,453287.9018,0,0
